0,2.2963013648986816,0.13159999251365662,0.027214945499646613,0.6758770740480822,0.018393957734679174,with BN
1,2.2950048446655273,0.13210000097751617,0.02722350420268942,0.6763569218546762,0.018412805504628857,with BN
2,2.2925450801849365,0.13239999115467072,0.027240382440697878,0.6772685230850087,0.01844905358388226,with BN
3,2.289048910140991,0.13329999148845673,0.02726625142188449,0.6785705335094518,0.018502074774151007,with BN
4,2.28463077545166,0.1339000016450882,0.027301642756260815,0.680223345192189,0.018571214764905825,with BN
5,2.2793939113616943,0.1348000019788742,0.027348290097573117,0.6821967411860972,0.018656914381576392,with BN
6,2.2734320163726807,0.13750000298023224,0.027407348489848143,0.6844607994018872,0.018759255656847565,with BN
7,2.2668280601501465,0.13989999890327454,0.027480558071629142,0.6869925941564508,0.018878939878495496,with BN
8,2.259652614593506,0.14509999752044678,0.027569908424225756,0.689774258052207,0.019017013127887613,with BN
9,2.2519662380218506,0.15079998970031738,0.02767787188769419,0.6927945758666109,0.01917507951532549,with BN
0,2.3025853633880615,0.09559999406337738,0.002144752705191536,0.21736238105655448,0.0004661885547779187,with res
1,2.30256724357605,0.0957999974489212,0.002144865663340908,0.21728125004058935,0.00046603909249985035,with res
2,2.3025331497192383,0.09600000083446503,0.0021450831433546275,0.2171271850749999,0.00046575586466842273,with res
3,2.3024840354919434,0.09619999676942825,0.0021454008068326562,0.2169077128548164,0.00046535398216694917,with res
4,2.3024227619171143,0.09669999778270721,0.0021458164380683993,0.21662967533452718,0.0004648475183062489,with res
5,2.3023486137390137,0.09730000048875809,0.0021463304181766844,0.2162994107142086,0.00046425000464959775,with res
6,2.3022639751434326,0.09809999912977219,0.0021469452356258243,0.21592252231619466,0.0004635738305510649,with res
7,2.3021695613861084,0.09869999438524246,0.0021476641753519136,0.2155043030638388,0.00046283087132438825,with res
8,2.3020665645599365,0.09929999709129333,0.002148492376668924,0.21504951015192397,0.00046203223316779505,with res
9,2.301955461502075,0.09989999979734421,0.002149435009410075,0.2145626097034853,0.0004611883850070612,with res
0,2.2962658405303955,0.14010000228881836,0.004849541685853703,0.3478072451824168,0.0016867057341540697,without res and BN
1,2.2961626052856445,0.14019998908042908,0.004850664848632037,0.34784724239708814,0.001687290391389143,without res and BN
2,2.295966863632202,0.14090000092983246,0.0048528264650146286,0.34792593244603925,0.001688424172839031,without res and BN
3,2.2956857681274414,0.14139999449253082,0.0048559752039582064,0.3480446902240128,0.0016900963855971214,without res and BN
4,2.2953290939331055,0.14229999482631683,0.004860086500527813,0.34820684802437063,0.0016923154014745836,without res and BN
5,2.2949020862579346,0.14319999516010284,0.004865158862916994,0.34841732328798347,0.0016951056283883482,without res and BN
6,2.2944130897521973,0.1437000036239624,0.004871209086970221,0.348682362072396,0.0016985046905932963,without res and BN
7,2.293865203857422,0.14469999074935913,0.004878268910527455,0.3490091801121861,0.0017025606328299548,without res and BN
8,2.2932627201080322,0.1454000025987625,0.004886382235929719,0.34940565281031716,0.0017073295750257608,without res and BN
9,2.292611837387085,0.14649999141693115,0.004895602883146849,0.34988028222840345,0.001712874918433605,without res and BN
0,2.364683151245117,0.08799999952316284,0.062242462443975514,0.6117109049712719,0.03807439302924467,with BN
1,2.361971616744995,0.0892999991774559,0.06195649256105057,0.6129020977432601,0.03797326425948258,with BN
2,2.3568973541259766,0.09200000017881393,0.06142570779108544,0.6151185570267622,0.037784092740800024,with BN
3,2.349837303161621,0.09489999711513519,0.060697527560869775,0.6181753199468475,0.03752171351992327,with BN
4,2.341156482696533,0.09999999403953552,0.05982103197742667,0.6218914016127749,0.037202185422364496,with BN
5,2.3312032222747803,0.10499999672174454,0.058850685469054316,0.6261104635781195,0.0368470299609197,with BN
6,2.3202831745147705,0.11169999837875366,0.05784656277023636,0.6307314162244242,0.03648564445978623,with BN
7,2.3086273670196533,0.11800000071525574,0.056857556022598656,0.6357006910361815,0.03614438765419437,with BN
8,2.29640531539917,0.1274999976158142,0.05593714595122142,0.6410515391170702,0.035858593505846685,with BN
9,2.2837085723876953,0.1387999951839447,0.05513871577009671,0.6469060888340251,0.03566957096216425,with BN
0,2.307755708694458,0.0885000005364418,0.002354670783025408,0.2378726031463629,0.0005601116687109385,with res
1,2.307742118835449,0.0885000005364418,0.0023541331591550745,0.23785226897361214,0.0005599359133710521,with res
2,2.307715654373169,0.0885000005364418,0.002353114337280921,0.23781363625819113,0.0005596026770800594,with res
3,2.307678461074829,0.08879999816417694,0.0023516635876629356,0.23775893282236796,0.0005591290249599608,with res
4,2.307631254196167,0.08919999748468399,0.002349830691405926,0.2376896825499458,0.0005585305110863941,with res
5,2.3075754642486572,0.0892999991774559,0.0023476577415213174,0.23760780795156625,0.000557821809783405,with res
6,2.307512044906616,0.08940000087022781,0.002345186951089884,0.23751468896375819,0.0005570163492499781,with res
7,2.307440996170044,0.08940000087022781,0.002342453341852744,0.23741195058973638,0.0005561264170547065,with res
8,2.3073630332946777,0.08959999680519104,0.002339491957505726,0.23730082483061396,0.0005551633712006965,with res
9,2.307281255722046,0.08999999612569809,0.0023363346474537033,0.23718235959717096,0.0005541373644916939,with res
0,2.2950210571289062,0.1266999989748001,0.0045926968651982016,0.4084782516601575,0.0018760167859012474,without res and BN
1,2.2949674129486084,0.12690000236034393,0.004593387240556209,0.4085939101140305,0.0018768300532867582,without res and BN
2,2.2948644161224365,0.12780000269412994,0.004594701768391951,0.4088137773633564,0.0018783773857944071,without res and BN
3,2.2947182655334473,0.12879998981952667,0.004596582750184842,0.4091279195045953,0.0018805903374138355,without res and BN
4,2.2945313453674316,0.13030000030994415,0.004598980240332788,0.40952757812223406,0.0018834092396554968,without res and BN
5,2.294309616088867,0.1322999894618988,0.004601851123132995,0.4100049087772368,0.0018867815499465682,without res and BN
6,2.294055223464966,0.1340000033378601,0.004605157140892694,0.4105529432447544,0.0018906608182980935,without res and BN
7,2.2937703132629395,0.13609999418258667,0.004608865749382161,0.41116574103979037,0.001895007701197625,without res and BN
8,2.293459415435791,0.1388999968767166,0.004612948456918884,0.411837862900366,0.0018997868341670144,without res and BN
9,2.293123245239258,0.14100000262260437,0.0046173796047590575,0.412564602973466,0.0019049673834151998,without res and BN
